matrix_sha256	row_id	disposition	harbor_rule	replacement_owner	destination_paths	source_basis	license_treatment	evidence_refs	result
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-LCH-005	rewrite	REWRITE-NO-COPY	P30 first clean-room session port slice (Follow-up B, selected by bb-89n.7)	packages/coding-agent/src/breadboard/interactive-launch-policy.ts;packages/coding-agent/src/modes/breadboard-interactive-session-mode.ts	Clean-room APP-LCH-005 implementation under bb-89n.6; accepted bb-89n.16 product launch integration canonical E4 contract; approved E4 client commit bc4f5ce85d10194b3c39eead916d753f5b821e6c; vendored @breadboard/sdk 0.2.2 artifact sha256:2e7dbd6dd1f655c431ecd56e833e7b3c3598c8b8bb1f6e62649204368cedffe2; product provenance packages/coding-agent/breadboard-sdk-provenance.json; no donor bytes.	BreadBoard-owned clean-room implementation; canonical @breadboard/sdk artifact is vendored under product provenance; no donor license claim.	packages/coding-agent/src/breadboard/canonical-e4-session-port.test.ts;packages/coding-agent/src/modes/breadboard-interactive-session-mode.test.ts	IMPLEMENTED-PRODUCT-LAUNCH-REWRITE-APP-LCH-005
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-LCH-006	discard	DISCARD-NO-HARBOR	P30 first clean-room session port slice (Follow-up B, selected by bb-89n.7)		Static absence for APP-LCH-006 in clean OMP v16.5.0; prohibited scaffold has no product dependency or replacement and no bytes are imported.	No harbor; no donor or legacy bytes enter the clean OMP v16.5.0 candidate.	STATIC-ABSENCE-CHECK:APP-LCH-006; no product destination, dependency, or replacement path exists in clean OMP v16.5.0	ABSENT-NO-DEPENDENCY
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-LCH-007	rewrite	REWRITE-NO-COPY	P30 first clean-room session port slice (Follow-up B, selected by bb-89n.7)	packages/coding-agent/src/breadboard/interactive-launch-policy.ts;packages/coding-agent/src/modes/breadboard-interactive-session-mode.ts	Clean-room APP-LCH-007 implementation under bb-89n.6; accepted bb-89n.16 product launch integration canonical E4 contract; approved E4 client commit bc4f5ce85d10194b3c39eead916d753f5b821e6c; vendored @breadboard/sdk 0.2.2 artifact sha256:2e7dbd6dd1f655c431ecd56e833e7b3c3598c8b8bb1f6e62649204368cedffe2; product provenance packages/coding-agent/breadboard-sdk-provenance.json; no donor bytes.	BreadBoard-owned clean-room implementation; canonical @breadboard/sdk artifact is vendored under product provenance; no donor license claim.	packages/coding-agent/src/breadboard/canonical-e4-session-port.test.ts;packages/coding-agent/src/modes/breadboard-interactive-session-mode.test.ts	IMPLEMENTED-PRODUCT-LAUNCH-REWRITE-APP-LCH-007
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-001	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)		Static absence for APP-SMK-001 in clean OMP v16.5.0; prohibited scaffold has no product dependency or replacement and no bytes are imported.	No harbor; no donor or legacy bytes enter the clean OMP v16.5.0 candidate.	STATIC-ABSENCE-CHECK:APP-SMK-001; no product destination, dependency, or replacement path exists in clean OMP v16.5.0	ABSENT-NO-DEPENDENCY
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-002	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)		Static absence for APP-SMK-002 in clean OMP v16.5.0; prohibited scaffold has no product dependency or replacement and no bytes are imported.	No harbor; no donor or legacy bytes enter the clean OMP v16.5.0 candidate.	STATIC-ABSENCE-CHECK:APP-SMK-002; no product destination, dependency, or replacement path exists in clean OMP v16.5.0	ABSENT-NO-DEPENDENCY
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-003	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)		Static absence for APP-SMK-003 in clean OMP v16.5.0; prohibited scaffold has no product dependency or replacement and no bytes are imported.	No harbor; no donor or legacy bytes enter the clean OMP v16.5.0 candidate.	STATIC-ABSENCE-CHECK:APP-SMK-003; no product destination, dependency, or replacement path exists in clean OMP v16.5.0	ABSENT-NO-DEPENDENCY
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-004	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)		Static absence for APP-SMK-004 in clean OMP v16.5.0; prohibited scaffold has no product dependency or replacement and no bytes are imported.	No harbor; no donor or legacy bytes enter the clean OMP v16.5.0 candidate.	STATIC-ABSENCE-CHECK:APP-SMK-004; no product destination, dependency, or replacement path exists in clean OMP v16.5.0	ABSENT-NO-DEPENDENCY
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-005	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)		Static absence for APP-SMK-005 in clean OMP v16.5.0; prohibited scaffold has no product dependency or replacement and no bytes are imported.	No harbor; no donor or legacy bytes enter the clean OMP v16.5.0 candidate.	STATIC-ABSENCE-CHECK:APP-SMK-005; no product destination, dependency, or replacement path exists in clean OMP v16.5.0	ABSENT-NO-DEPENDENCY
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-006	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)		Static absence for APP-SMK-006 in clean OMP v16.5.0; prohibited scaffold has no product dependency or replacement and no bytes are imported.	No harbor; no donor or legacy bytes enter the clean OMP v16.5.0 candidate.	STATIC-ABSENCE-CHECK:APP-SMK-006; no product destination, dependency, or replacement path exists in clean OMP v16.5.0	ABSENT-NO-DEPENDENCY
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-CLI-001	rewrite	REWRITE-NO-COPY	P30 first clean-room session port slice (Follow-up B, selected by bb-89n.7)	packages/coding-agent/src/breadboard/interactive-launch-policy.ts;packages/coding-agent/src/modes/breadboard-interactive-session-mode.ts;packages/coding-agent/src/main.ts	Clean-room APP-CLI-001 implementation under bb-89n.6; accepted bb-89n.16 product CLI integration canonical E4 contract; approved E4 client commit bc4f5ce85d10194b3c39eead916d753f5b821e6c; vendored @breadboard/sdk 0.2.2 artifact sha256:2e7dbd6dd1f655c431ecd56e833e7b3c3598c8b8bb1f6e62649204368cedffe2; product provenance packages/coding-agent/breadboard-sdk-provenance.json; no donor bytes.	BreadBoard-owned clean-room implementation; canonical @breadboard/sdk artifact is vendored under product provenance; no donor license claim.	packages/coding-agent/src/breadboard/canonical-e4-session-port.test.ts;packages/coding-agent/src/modes/breadboard-interactive-session-mode.test.ts	IMPLEMENTED-PRODUCT-CLI-REWRITE-APP-CLI-001
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-CLI-002	discard	DISCARD-NO-HARBOR	No product replacement		Static absence for APP-CLI-002 in clean OMP v16.5.0; prohibited scaffold has no product dependency or replacement and no bytes are imported.	No harbor; no donor or legacy bytes enter the clean OMP v16.5.0 candidate.	STATIC-ABSENCE-CHECK:APP-CLI-002; no product destination, dependency, or replacement path exists in clean OMP v16.5.0	ABSENT-NO-DEPENDENCY
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-CLI-003	discard	DISCARD-NO-HARBOR	No product replacement		Static absence for APP-CLI-003 in clean OMP v16.5.0; prohibited scaffold has no product dependency or replacement and no bytes are imported.	No harbor; no donor or legacy bytes enter the clean OMP v16.5.0 candidate.	STATIC-ABSENCE-CHECK:APP-CLI-003; no product destination, dependency, or replacement path exists in clean OMP v16.5.0	ABSENT-NO-DEPENDENCY
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-001	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:59,1171	packages/coding-agent/src/modes/interactive-mode.ts:59,1171	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:59,1171	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-002	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:95,617-618	packages/coding-agent/src/modes/interactive-mode.ts:95,617-618	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:95,617-618	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-003	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:59,122,127	packages/coding-agent/src/modes/interactive-mode.ts:59,122,127	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:59,122,127	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-004	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:167	packages/coding-agent/src/modes/interactive-mode.ts:167	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:167	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-005	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:185,665	packages/coding-agent/src/modes/interactive-mode.ts:185,665	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:185,665	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-006	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:343-347	packages/coding-agent/src/modes/interactive-mode.ts:343-347	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:343-347	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-007	discard	OMP-MIT-CLEAN	Removed before v16.5.0; current container owner at lines 674-681	packages/coding-agent/src/modes/interactive-mode.ts:674-681	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:674-681	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-008	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:449-471	packages/coding-agent/src/modes/interactive-mode.ts:449-471	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:449-471	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-009	discard	OMP-MIT-CLEAN	Removed before v16.5.0; current clear owner at lines 595-598	packages/coding-agent/src/modes/interactive-mode.ts:595-598	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:595-598	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-010	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:617-618	packages/coding-agent/src/modes/interactive-mode.ts:617-618	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:617-618	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-011	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:665	packages/coding-agent/src/modes/interactive-mode.ts:665	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:665	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-012	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:674-681 (without reminder)	packages/coding-agent/src/modes/interactive-mode.ts:674-681	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:674-681	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-013	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:920-934 (without reminder)	packages/coding-agent/src/modes/interactive-mode.ts:920-934	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:920-934	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-014	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:946-948,1577-1589	packages/coding-agent/src/modes/interactive-mode.ts:946-948,1577-1589	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:946-948,1577-1589	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-015	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1171	packages/coding-agent/src/modes/interactive-mode.ts:1171	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:1171	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-016	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1538	packages/coding-agent/src/modes/interactive-mode.ts:1538	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:1538	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-017	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1577-1589	packages/coding-agent/src/modes/interactive-mode.ts:1577-1589	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:1577-1589	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-018	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1591-1639	packages/coding-agent/src/modes/interactive-mode.ts:1591-1639	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:1591-1639	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-019	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1660-1685	packages/coding-agent/src/modes/interactive-mode.ts:1660-1685	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:1660-1685	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-020	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1724-1725	packages/coding-agent/src/modes/interactive-mode.ts:1724-1725	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:1724-1725	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-021	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1844-1914	packages/coding-agent/src/modes/interactive-mode.ts:1844-1914	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:1844-1914	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-022	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:3459-3469	packages/coding-agent/src/modes/interactive-mode.ts:3459-3469	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:3459-3469	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-023	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:3578-3581	packages/coding-agent/src/modes/interactive-mode.ts:3578-3581	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:3578-3581	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-024	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:3860-3874	packages/coding-agent/src/modes/interactive-mode.ts:3860-3874	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:3860-3874	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-025	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:3955-3958	packages/coding-agent/src/modes/interactive-mode.ts:3955-3958	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:3955-3958	CLEAN-OMP-RETAINED-NO-P24-DELTA
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-026	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:4062-4064	packages/coding-agent/src/modes/interactive-mode.ts:4062-4064	Clean OMP v16.5.0 retained at commit 3047c27c332c5629c8e063283d349384c10c9a56; donor interactive-mode.ts was untouched by the bb-89n.16 diff; no product dependency.	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	packages/coding-agent/src/modes/interactive-mode.ts; donor interactive-mode.ts untouched by the bb-89n.16 diff; clean owner packages/coding-agent/src/modes/interactive-mode.ts:4062-4064	CLEAN-OMP-RETAINED-NO-P24-DELTA
